Code,Name,sec_name,Wind_ind,GICS_ind,HS_ind,Code_jieli
3966.HK,中国宝丰国际,中国宝丰国际,可选消费--耐用消费品与服装--家庭耐用消费品--家庭装饰品,非日常生活消费品_耐用消费品与服装_家庭耐用消费品_家庭装饰品,家用电器(HS),E03966
3968.HK,招商银行,招商银行,金融--银行--商业银行--多元化银行,金融_银行_商业银行_综合性银行,银行业(HS),E03968
3969.HK,中国通号,中国通号,电信服务--电信服务Ⅱ--无线电信业务Ⅲ--无线电信业务,通信服务_电信业务Ⅱ_无线电信业务Ⅲ_无线电信业务,资讯科技业(HS),E03969
3978.HK,卓越教育集团,卓越教育集团,可选消费--消费者服务Ⅱ--综合消费者服务Ⅲ--教育服务,非日常生活消费品_消费者服务_综合消费者服务_教育服务,支援服务(HS),E03978
3983.HK,中海石油化学,中海石油化学,材料--材料Ⅱ--化工--化肥与农用化工,原材料_原材料Ⅱ_化学制品_化肥与农用药剂,原材料业(HS),E03983
3988.HK,中国银行,中国银行,金融--银行--商业银行--多元化银行,金融_银行_商业银行_综合性银行,银行业(HS),E03988
3989.HK,首创环境,首创环境,工业--商业和专业服务--商业服务与用品--环境与设施服务,工业_商业和专业服务_商业服务与商业用品_环境与设施服务,公用事业(HS),E03989
3990.HK,美的置业,美的置业,房地产--房地产Ⅱ--房地产管理和开发--多样化房地产活动,房地产_房地产Ⅱ_房地产管理和开发_多样化房地产活动,地产基建(HS),E03990
3992.HK,创毅控股,创毅控股,房地产--房地产Ⅱ--房地产管理和开发--多样化房地产活动,房地产_房地产Ⅱ_房地产管理和开发_多样化房地产活动,支援服务(HS),E03992
3993.HK,洛阳钼业,洛阳钼业,材料--材料Ⅱ--金属、非金属与采矿--金属非金属,原材料_原材料Ⅱ_金属与采矿_多种金属与采矿,原材料业(HS),E03993
3996.HK,中国能源建设,中国能源建设,工业--资本货物--建筑与工程Ⅲ--建筑与工程,工业_资本品_建筑与工程Ⅲ_建筑与工程,工业工程(HS),E03996
3997.HK,电讯首科,电讯首科,工业--商业和专业服务--商业服务与用品--综合支持服务,工业_商业和专业服务_商业服务与商业用品_综合支持服务,资讯科技业(HS),E03997
3998.HK,波司登,波司登,可选消费--耐用消费品与服装--纺织品、服装与奢侈品--服装、服饰与奢侈品,非日常生活消费品_耐用消费品与服装_纺织品、服装与奢侈品_服装、服饰与奢侈品,纺织业(HS),E03998
3999.HK,大成食品,大成食品,日常消费--食品、饮料与烟草--食品--食品加工与肉类,日常消费品_食品、饮料与烟草_食品_包装食品与肉类,农业产品(HS),E03999
6030.HK,中信证券,中信证券,金融--多元金融--资本市场--投资银行业与经纪业,金融_综合金融_资本市场_投资银行业与经纪业,非银金融(HS),E06030
6033.HK,电讯数码控股,电讯数码控股,电信服务--电信服务Ⅱ--无线电信业务Ⅲ--无线电信业务,通信服务_电信业务Ⅱ_无线电信业务Ⅲ_无线电信业务,电讯业(HS),E06033
6036.HK,光丽科技,光丽科技,可选消费--零售业--专营零售--电脑与电子产品零售,非日常生活消费品_零售业_专营零售_电脑与电子产品零售,工业工程(HS),E06036
6038.HK,信越控股,信越控股,工业--资本货物--建筑与工程Ⅲ--建筑与工程,工业_资本品_建筑与工程Ⅲ_建筑与工程,地产基建(HS),E06038
6058.HK,兴证国际,兴证国际,金融--多元金融--资本市场--投资银行业与经纪业,金融_综合金融_资本市场_投资银行业与经纪业,非银金融(HS),E06058
6060.HK,众安在线,众安在线,金融--保险Ⅱ--保险Ⅲ--财产与意外伤害保险,金融_保险_保险Ⅲ_财产与意外伤害保险,非银金融(HS),E06060
6066.HK,中信建投证券,中信建投证券,金融--多元金融--资本市场--投资银行业与经纪业,金融_综合金融_资本市场_投资银行业与经纪业,非银金融(HS),E06066
6068.HK,睿见教育,睿见教育,可选消费--消费者服务Ⅱ--综合消费者服务Ⅲ--教育服务,非日常生活消费品_消费者服务_综合消费者服务_教育服务,支援服务(HS),E06068
6080.HK,荣智控股,荣智控股,工业--资本货物--建筑与工程Ⅲ--建筑与工程,工业_资本品_建筑与工程Ⅲ_建筑与工程,地产基建(HS),E06080
6083.HK,环宇物流(亚洲),环宇物流(亚洲),工业--运输--航空货运与物流Ⅲ--航空货运与物流,工业_运输_航空货运与物流Ⅲ_航空货运与物流,交通运输(HS),E06083
6088.HK,FIT HON TENG,FIT HON TENG,电信服务--电信服务Ⅱ--多元电信服务--非传统电信运营商,通信服务_电信业务Ⅱ_综合电信业务Ⅲ_非传统电信运营商,资讯科技业(HS),E06088
6090.HK,胜捷企业,胜捷企业,房地产--房地产Ⅱ--房地产管理和开发--房地产开发,房地产_房地产Ⅱ_房地产管理和开发_房地产开发,地产基建(HS),E06090
6098.HK,碧桂园服务,碧桂园服务,房地产--房地产Ⅱ--房地产管理和开发--房地产经营公司,房地产_房地产Ⅱ_房地产管理和开发_房地产经营公司,支援服务(HS),E06098
6099.HK,招商证券,招商证券,金融--多元金融--资本市场--投资银行业与经纪业,金融_综合金融_资本市场_投资银行业与经纪业,非银金融(HS),E06099
6100.HK,有才天下猎聘,有才天下猎聘,工业--商业和专业服务--商业服务与用品--综合支持服务,工业_商业和专业服务_商业服务与商业用品_综合支持服务,支援服务(HS),E06100
6108.HK,新锐医药,新锐医药,医疗保健--医疗保健设备与服务--医疗保健提供商与服务--保健护理产品经销商,医疗保健_医疗保健设备与服务_医疗保健提供商与服务_保健护理产品经销商,医疗保健(HS),E06108
6111.HK,大发地产,大发地产,房地产--房地产Ⅱ--房地产管理和开发--房地产经营公司,房地产_房地产Ⅱ_房地产管理和开发_房地产经营公司,地产基建(HS),E06111
6113.HK,UTS MARKETING,UTS MARKETING,金融--多元金融--多元金融服务--其他多元金融服务,通信服务_电信业务Ⅱ_综合电信业务Ⅲ_综合电信业务,媒体娱乐(HS),E06113
6116.HK,拉夏贝尔,拉夏贝尔,可选消费--耐用消费品与服装--纺织品、服装与奢侈品--服装、服饰与奢侈品,非日常生活消费品_零售业_专营零售_服装零售,纺织业(HS),E06116
6118.HK,奥星生命科技,奥星生命科技,医疗保健--制药、生物科技与生命科学--生命科学工具和服务Ⅲ--生命科学工具和服务,医疗保健_制药、生物科技与生命科学_生命科学工具和服务Ⅲ_生命科学工具和服务,工业工程(HS),E06118
6119.HK,天源集团,天源集团,工业--运输--交通基础设施--海港与服务,工业_运输_交通基本设施_海港与服务,交通运输(HS),E06119
6122.HK,九台农商银行,九台农商银行,金融--银行--商业银行--区域性银行,金融_银行_商业银行_区域性银行,银行业(HS),E06122
6123.HK,圆通速递国际,圆通速递国际,工业--运输--航空货运与物流Ⅲ--航空货运与物流,工业_运输_航空货运与物流Ⅲ_航空货运与物流,交通运输(HS),E06123
6128.HK,泛亚国际,泛亚国际,工业--商业和专业服务--专业服务--调查和咨询服务,工业_商业和专业服务_专业服务_调查和咨询服务,地产基建(HS),E06128
6133.HK,维太移动,维太移动,信息技术--技术硬件与设备--通信设备Ⅲ--通信设备,信息技术_技术硬件与设备_通信设备Ⅲ_通信设备,资讯科技业(HS),E06133
6136.HK,康达环保,康达环保,公用事业--公用事业Ⅱ--水务Ⅲ--水务,公用事业_公用事业Ⅱ_水公用事业Ⅲ_水公用事业,公用事业(HS),E06136
6138.HK,哈尔滨银行,哈尔滨银行,金融--银行--商业银行--区域性银行,金融_银行_商业银行_区域性银行,银行业(HS),E06138
6139.HK,金茂酒店-SS,金茂酒店-SS,可选消费--消费者服务Ⅱ--酒店、餐馆与休闲Ⅲ--酒店、度假村与豪华游轮,非日常生活消费品_消费者服务_酒店、餐馆与休闲_酒店、度假村与豪华游轮,休闲服务(HS),E06139
6158.HK,正荣地产,正荣地产,房地产--房地产Ⅱ--房地产管理和开发--多样化房地产活动,房地产_房地产Ⅱ_房地产管理和开发_多样化房地产活动,地产基建(HS),E06158
6160.HK,百济神州-B,百济神州-B,医疗保健--制药、生物科技与生命科学--生物科技Ⅲ--生物科技,医疗保健_制药、生物科技与生命科学_生物科技Ⅲ_生物科技,医疗保健(HS),E06160
6161.HK,泰加保险,泰加保险,金融--保险Ⅱ--保险Ⅲ--财产与意外伤害保险,金融_保险_保险Ⅲ_财产与意外伤害保险,非银金融(HS),E06161
6162.HK,天瑞汽车内饰,天瑞汽车内饰,可选消费--汽车与汽车零部件--汽车零配件--机动车零配件与设备,非日常生活消费品_汽车与汽车零部件_汽车零配件_机动车零配件与设备,汽车业(HS),E06162
6163.HK,彭顺国际,彭顺国际,可选消费--汽车与汽车零部件--汽车零配件--机动车零配件与设备,非日常生活消费品_汽车与汽车零部件_汽车零配件_机动车零配件与设备,工业工程(HS),E06163
6166.HK,中国宏泰发展,中国宏泰发展,房地产--房地产Ⅱ--房地产管理和开发--房地产开发,房地产_房地产Ⅱ_房地产管理和开发_房地产开发,地产基建(HS),E06166
6168.HK,中国优通,中国优通,电信服务--电信服务Ⅱ--多元电信服务--非传统电信运营商,通信服务_电信业务Ⅱ_综合电信业务Ⅲ_非传统电信运营商,资讯科技业(HS),E06168
6169.HK,宇华教育,宇华教育,可选消费--消费者服务Ⅱ--综合消费者服务Ⅲ--教育服务,非日常生活消费品_消费者服务_综合消费者服务_教育服务,支援服务(HS),E06169
6178.HK,光大证券,光大证券,金融--多元金融--资本市场--投资银行业与经纪业,金融_综合金融_资本市场_投资银行业与经纪业,非银金融(HS),E06178
6182.HK,乙德投资控股,乙德投资控股,材料--材料Ⅱ--建材Ⅲ--建材,原材料_原材料Ⅱ_建筑材料Ⅲ_建筑材料,地产基建(HS),E06182
6183.HK,中国绿宝,中国绿宝,日常消费--食品、饮料与烟草--食品--农产品,日常消费品_食品、饮料与烟草_食品_农产品,农业产品(HS),E06183
6188.HK,迪信通,迪信通,可选消费--零售业--专营零售--电脑与电子产品零售,非日常生活消费品_零售业_专营零售_电脑与电子产品零售,资讯科技业(HS),E06188
6189.HK,爱得威建设集团,爱得威建设集团,工业--资本货物--建筑产品Ⅲ--建筑产品,工业_资本品_建筑产品Ⅲ_建筑产品,地产基建(HS),E06189
6190.HK,九江银行,九江银行,金融--银行--商业银行--区域性银行,金融_银行_商业银行_区域性银行,银行业(HS),E06190
6196.HK,郑州银行,郑州银行,金融--银行--商业银行--区域性银行,金融_银行_商业银行_区域性银行,银行业(HS),E06196
6198.HK,青岛港,青岛港,工业--运输--交通基础设施--海港与服务,工业_运输_交通基本设施_海港与服务,交通运输(HS),E06198
6288.HK,FAST RETAIL-DRS,FAST RETAIL-DRS,可选消费--零售业--专营零售--服装零售,非日常生活消费品_零售业_专营零售_服装零售,纺织业(HS),E06288
6808.HK,高鑫零售,高鑫零售,日常消费--食品与主要用品零售Ⅱ--食品与主要用品零售Ⅲ--大卖场与超市,日常消费品_食品与主要用品零售_食品与主要用品零售Ⅲ_大卖场与超市,零售业(HS),E06808
6816.HK,瑞港建设,瑞港建设,工业--资本货物--建筑与工程Ⅲ--建筑与工程,工业_资本品_建筑与工程Ⅲ_建筑与工程,地产基建(HS),E06816
6818.HK,中国光大银行,中国光大银行,金融--银行--商业银行--多元化银行,金融_银行_商业银行_综合性银行,银行业(HS),E06818
6819.HK,中智全球,中智全球,医疗保健--医疗保健设备与服务--医疗保健技术Ⅲ--医疗保健技术,医疗保健_医疗保健设备与服务_医疗保健技术Ⅲ_医疗保健技术,支援服务(HS),E06819
6822.HK,科劲国际,科劲国际,可选消费--耐用消费品与服装--家庭耐用消费品--家用器具与特殊消费品,非日常生活消费品_耐用消费品与服装_家庭耐用消费品_家用器具与特殊消费品,家用电器(HS),E06822
6823.HK,香港电讯-SS,香港电讯-SS,电信服务--电信服务Ⅱ--多元电信服务--综合电信服务,通信服务_电信业务Ⅱ_综合电信业务Ⅲ_综合电信业务,电讯业(HS),E06823
6826.HK,昊海生物科技,昊海生物科技,医疗保健--制药、生物科技与生命科学--生物科技Ⅲ--生物科技,医疗保健_制药、生物科技与生命科学_生物科技Ⅲ_生物科技,医疗保健(HS),E06826
6828.HK,北京燃气蓝天,北京燃气蓝天,能源--能源Ⅱ--石油、天然气与供消费用燃料--石油与天然气的储存和运输,能源_能源Ⅱ_石油、天然气与消费用燃料_石油与天然气的储存和运输,能源业(HS),E06828
6829.HK,龙升集团控股,龙升集团控股,工业--资本货物--建筑与工程Ⅲ--建筑与工程,工业_资本品_建筑与工程Ⅲ_建筑与工程,地产基建(HS),E06829
6830.HK,华众车载,华众车载,可选消费--汽车与汽车零部件--汽车零配件--机动车零配件与设备,非日常生活消费品_汽车与汽车零部件_汽车零配件_机动车零配件与设备,汽车业(HS),E06830
6833.HK,兴科蓉医药,兴科蓉医药,医疗保健--医疗保健设备与服务--医疗保健提供商与服务--保健护理产品经销商,医疗保健_医疗保健设备与服务_医疗保健提供商与服务_保健护理产品经销商,医疗保健(HS),E06833
6836.HK,天韵国际控股,天韵国际控股,日常消费--食品、饮料与烟草--食品--食品加工与肉类,日常消费品_食品、饮料与烟草_食品_包装食品与肉类,食品饮料(HS),E06836
6837.HK,海通证券,海通证券,金融--多元金融--资本市场--投资银行业与经纪业,金融_综合金融_资本市场_投资银行业与经纪业,非银金融(HS),E06837
6838.HK,盈利时,盈利时,可选消费--耐用消费品与服装--纺织品、服装与奢侈品--服装、服饰与奢侈品,非日常生活消费品_耐用消费品与服装_纺织品、服装与奢侈品_服装、服饰与奢侈品,纺织业(HS),E06838
6839.HK,云南水务,云南水务,公用事业--公用事业Ⅱ--水务Ⅲ--水务,公用事业_公用事业Ⅱ_水公用事业Ⅲ_水公用事业,公用事业(HS),E06839
6858.HK,本间高尔夫,本间高尔夫,可选消费--耐用消费品与服装--休闲设备与用品--休闲用品,非日常生活消费品_耐用消费品与服装_休闲设备与用品_消闲用品,家用电器(HS),E06858
6860.HK,指尖悦动,指尖悦动,信息技术--软件与服务--软件--应用软件,信息技术_软件与服务_软件_应用软件,资讯科技业(HS),E06860
6862.HK,海底捞,海底捞,可选消费--消费者服务Ⅱ--酒店、餐馆与休闲Ⅲ--餐馆,非日常生活消费品_消费者服务_酒店、餐馆与休闲_餐馆,休闲服务(HS),E06862
